t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
107	0	0	-0.030488	4.386404	0.000000	0	0	-0.030488	1.406942	0.000000	0	1.000000	-0.030488	1.097196	0.000000	0	1000	1000	1000	1000
108	0	0	-0.030488	4.386148	0.000000	0	0	-0.030488	1.414464	0.000000	0	1.000000	-0.060976	1.110941	0.000000	0	1000	1000	1000	1000
109	0	0	-0.030488	4.385722	0.000000	0	0	-0.030488	1.429242	0.000000	0	1.000000	-0.060976	1.131422	0.000000	0	1000	1000	1000	1000
110	0	0	-0.030488	4.392359	0.000000	0	0	-0.030488	1.437097	0.000000	0	1.000000	-0.060976	1.152090	0.000000	0	1000	1000	1000	1000
111	0	0	-0.030488	4.398902	0.000000	0	0	-0.000000	1.445223	0.000000	0	1.000000	-0.060976	1.179765	0.000000	0	1000	1000	1000	1000
112	0	0	-0.030488	4.398544	0.000000	0	0	-0.000000	1.453014	0.000000	0	1.000000	-0.060976	1.200516	0.000000	0	1000	1000	1000	1000
113	0	0	-0.030488	4.405256	0.000000	0	0	-0.000000	1.453887	0.000000	0	1.000000	-0.060976	1.221454	0.000000	0	1000	1000	1000	1000
114	0	0	-0.030488	4.411789	0.000000	0	0	-0.000000	1.462020	0.000000	0	1.000000	-0.060976	1.249125	0.000000	0	1000	1000	1000	1000
115	0	0	-0.030488	4.411517	0.000000	0	0	-0.000000	1.469545	0.000000	0	1.000000	-0.060976	1.262866	0.000000	0	1000	1000	1000	1000
116	0	0	-0.030488	4.411149	0.000000	0	0	-0.030488	1.477337	0.000000	0	1.000000	-0.060976	1.283614	0.000000	0	1000	1000	1000	1000
117	0	0	0.000000	4.410967	0.000000	0	0	-0.000000	1.484594	0.000000	0	1.000000	-0.030488	1.290347	0.000000	0	1000	1000	1000	1000
118	0	0	0.000000	4.403790	0.000000	0	0	-0.000000	1.485054	0.000000	0	1.000000	-0.030488	1.304450	0.000000	0	1000	1000	1000	1000
119	0	0	0.000000	4.396803	0.000000	0	0	-0.000000	1.484978	0.000000	0	1.000000	-0.030488	1.304538	0.000000	0	1000	1000	1000	1000
120	0	0	-0.030488	4.396713	0.000000	0	0	-0.000000	1.491966	0.000000	0	1.000000	-0.030488	1.304264	0.000000	0	1000	1000	1000	1000
121	0	0	-0.030488	4.396713	0.000000	0	0	-0.000000	1.491966	0.000000	0	1.000000	-0.030488	1.304264	0.000000	0	1000	1000	1000	1000
122	0	0	-0.030488	4.396528	0.000000	0	0	-0.030488	1.499222	0.000000	0	1.000000	-0.030488	1.310997	0.000000	0	1000	1000	1000	1000
